,seq_num[ce],Genus,Scientific Name,Min Elevation,Max Elevation,Latitude,Longitude,Specific Epithet
537,43f055ee-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
538,43f495be-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
539,43f8d700-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
540,43fd05be-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
541,44012f72-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
542,440561a0-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
543,4409bc46-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
544,440dec76-401f-11e0-90ac-001f29e2923c,Ctenocephalides,ctenocephalides felis,,50.0,-17.49028,-149.82639,felis
545,441295c8-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
546,4416cbd4-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
547,441b09a6-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
548,446e2212-401f-11e0-90ac-001f29e2923c,Tapinoma,tapinoma melanocephalum,,50.0,-17.49028,-149.82639,melanocephalum
549,44926c9e-401f-11e0-90ac-001f29e2923c,Tapinoma,tapinoma melanocephalum,,50.0,-17.49028,-149.82639,melanocephalum
550,4578fdd0-401f-11e0-90ac-001f29e2923c,Acicnemis,acicnemis variegatus,,50.0,-17.49028,-149.82639,variegatus
551,45bb199a-401f-11e0-90ac-001f29e2923c,Evania,evania appendigaster,,50.0,-17.49028,-149.82639,appendigaster
552,45e10722-401f-11e0-90ac-001f29e2923c,Ophiomyia,ophiomyia lantanae,30.0,130.0,-16.73961,-151.00333,lantanae
553,45fd2c0e-401f-11e0-90ac-001f29e2923c,Ornidia,ornidia obesa,,50.0,-17.49028,-149.82639,obesa
554,462ce78c-401f-11e0-90ac-001f29e2923c,Polistes,polistes olivaceus,,50.0,-17.49028,-149.82639,olivaceus
555,465d2c30-401f-11e0-90ac-001f29e2923c,Protaetia,protaetia fusca,,50.0,-17.49028,-149.82639,fusca
556,4690d152-401f-11e0-90ac-001f29e2923c,Teleogryllus,teleogryllus oceanicus,,50.0,-17.49153,-149.82967,oceanicus
557,46a1818c-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
558,46a5aafa-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
559,46aa8412-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
560,46aebc1c-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
561,46b2f638-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
562,46b72104-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
563,46bb4766-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
564,46c3a906-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
565,46c7cf9a-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
566,46cbfe6c-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
567,46d02b4a-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
568,46d45a3a-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
569,46d893f2-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
570,46dcc01c-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
571,46e0e85e-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
572,46e50fce-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
573,46e94184-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,200.0,400.0,-17.52778,-149.835,pacificum
574,47629ad4-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,410.0,510.0,-16.76581,-151.45683,gracilipes
575,476981be-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
576,476e2cc8-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
577,477281f6-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
578,4776be06-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
579,477b02cc-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
580,47836e44-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
581,47879622-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
582,478bbe1e-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
583,478ffa56-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
584,479448f4-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
585,4799f2f4-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
586,479e1ef6-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
587,47be3646-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
588,47c68a26-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.86119,-151.36031,bicarinatum
589,ee7509ae-5c57-11de-98cb-001f29e2923c,Hydrotetrix,hydrotetrix aspera,1160.0,1160.0,-17.5511,-149.823,aspera
590,ee750b3e-5c57-11de-98cb-001f29e2923c,Ornebius,ornebius novarae,1160.0,1160.0,-17.5511,-149.823,novarae
591,48180fea-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,,50.0,-17.49028,-149.82639,geminata
592,48a8d48a-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,,50.0,-17.49028,-149.82639,geminata
593,48e78c48-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,,50.0,-17.49028,-149.82639,geminata
594,492900f6-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,250.0,350.0,-16.81681,-151.39958,bicarinatum
595,492d005c-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,250.0,350.0,-16.81681,-151.39958,bicarinatum
596,4930c12e-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,250.0,350.0,-16.81681,-151.39958,bicarinatum
597,4933c0c2-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,250.0,350.0,-16.81681,-151.39958,bicarinatum
598,49366c78-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,250.0,350.0,-16.81681,-151.39958,bicarinatum
599,49392850-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,250.0,350.0,-16.81681,-151.39958,bicarinatum
600,493bc844-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,250.0,350.0,-16.81681,-151.39958,bicarinatum
601,49540c74-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
602,4956faa6-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
603,4959ae86-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
604,495c51ae-401f-11e0-90ac-001f29e2923c,Peckia,peckia chrysostoma,,50.0,-17.49028,-149.82639,chrysostoma
605,495ef814-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
606,4961a424-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
607,496449f4-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
608,4966e5c4-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
609,49698356-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
610,496c3088-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
611,496ed0a4-401f-11e0-90ac-001f29e2923c,Anoplolepis,anoplolepis gracilipes,250.0,350.0,-16.81681,-151.39958,gracilipes
612,49760ef0-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,,50.0,-16.81139,-151.41372,bicarinatum
613,497e3c38-401f-11e0-90ac-001f29e2923c,Balta,balta notulata,,50.0,-17.49028,-149.82639,notulata
614,49d61480-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,250.0,350.0,-16.81681,-151.39958,pacificum
615,49de943e-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,250.0,350.0,-16.81681,-151.39958,pacificum
616,49e2b758-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,250.0,350.0,-16.81681,-151.39958,pacificum
617,49e6e2f6-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,250.0,350.0,-16.81681,-151.39958,pacificum
618,8c236fa6-a2c5-11e4-8c9e-00248188a0be,Maruca,maruca vitrata,250.0,350.0,-16.81681,-151.39958,vitrata
619,4a704794-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
620,4a74678e-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
621,4a7898b8-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
622,4a7cb70e-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
623,4a89176a-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
624,4a8d5294-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
625,4a9172de-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
626,4a9592ba-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
627,4a99b3ae-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
628,4a9dd70e-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
629,4aaa470a-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
630,4aae6682-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
631,4abd580e-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
632,4ac18334-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
633,4ac5a946-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
634,4ac9dbce-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
635,4acdfdd0-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
636,4ad2214e-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
637,4ad644b8-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.86119,-151.36031,ananassae
638,ee752132-5c57-11de-98cb-001f29e2923c,Telostylinus,telostylinus lineolatus,1207.0,1207.0,-17.55056,-149.82222,lineolatus
639,4b569816-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila melanogaster,,50.0,-16.81806,-151.42444,melanogaster
640,4b5af578-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila melanogaster,,50.0,-16.81806,-151.42444,melanogaster
641,4b5f35a2-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila melanogaster,,50.0,-16.81806,-151.42444,melanogaster
642,4b637496-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila melanogaster,,50.0,-16.81806,-151.42444,melanogaster
643,4b67bace-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
644,4b6bf576-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
645,4b6f57fc-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
646,4b74c322-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
647,4bc76db6-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
648,4bcb8c8e-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
649,4bd52fbe-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
650,4bd95008-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
651,4bdd7570-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
652,4be193f8-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
653,4be5b1a4-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
654,4be9e0da-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
655,4bedfee0-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
656,4bf22394-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
657,4bf642da-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
658,4bfa65ea-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
659,4c02b4ca-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
660,4c06d546-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
661,4c0af39c-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
662,4c0f12a6-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
663,4c1343d0-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
664,4c176b40-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
665,4c1b8e32-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
666,4c1fbff2-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
667,4c23e0dc-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
668,4c2813a0-401f-11e0-90ac-001f29e2923c,Drosophila,drosophila ananassae,,50.0,-16.81806,-151.42444,ananassae
669,4d7267e2-401f-11e0-90ac-001f29e2923c,Catacanthus,catacanthus viridicatus,,50.0,-17.49153,-149.82967,viridicatus
670,4d9d9b74-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
671,4da5feae-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
672,4daa3280-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
673,4dae7322-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
674,4db67888-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
675,4dbacb7c-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
676,4dbdb512-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
677,4dc0888c-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
678,4dc654b0-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
679,4dc9435a-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
680,4dcef2dc-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
681,4dd1c232-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
682,4dd48db4-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
683,4dd76c96-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
684,4dda3994-401f-11e0-90ac-001f29e2923c,Iridomyrmex,iridomyrmex anceps,,50.0,-17.60842,-149.30553,anceps
685,4ddd0a16-401f-11e0-90ac-001f29e2923c,Tapinoma,tapinoma melanocephalum,,50.0,-17.60842,-149.30553,melanocephalum
686,ee753744-5c57-11de-98cb-001f29e2923c,Crossotarsus,crossotarsus externedentatus,1207.0,1207.0,-17.55056,-149.82222,externedentatus
687,4e4f0f6c-401f-11e0-90ac-001f29e2923c,Homalodisca,homalodisca vitripennis,,50.0,-17.49153,-149.82967,vitripennis
688,4e5fb736-401f-11e0-90ac-001f29e2923c,Piletocera,piletocera signiferalis,30.0,130.0,-16.73961,-151.00333,signiferalis
689,4f16fe96-401f-11e0-90ac-001f29e2923c,Pycnoscelus,pycnoscelus surinamensis,,50.0,-17.4875,-149.91194,surinamensis
690,4f1b4d0c-401f-11e0-90ac-001f29e2923c,Pycnoscelus,pycnoscelus surinamensis,,50.0,-17.4875,-149.91194,surinamensis
691,4f1f7832-401f-11e0-90ac-001f29e2923c,Pycnoscelus,pycnoscelus surinamensis,,50.0,-17.4875,-149.91194,surinamensis
692,494da5e4-989f-11e1-80b4-001f29e2923c,Xylosandrus,xylosandrus crassiusculus,,,,,crassiusculus
693,f535ef26-27f2-11df-8033-001f29e2923c,Gyponana,gyponana germari,,,,,germari
694,5017305e-401f-11e0-90ac-001f29e2923c,Monomorium,monomorium floricola,,50.0,-17.4875,-149.91194,floricola
695,501f72e6-401f-11e0-90ac-001f29e2923c,Monomorium,monomorium floricola,,50.0,-17.4875,-149.91194,floricola
696,50238be2-401f-11e0-90ac-001f29e2923c,Monomorium,monomorium floricola,,50.0,-17.4875,-149.91194,floricola
697,50a353cc-401f-11e0-90ac-001f29e2923c,Placosternus,placosternus crinicomis,,50.0,-17.53681,-149.82983,crinicomis
698,50ccb5f0-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,750.0,850.0,-17.63119,-149.35156,geminata
699,50d0d1f8-401f-11e0-90ac-001f29e2923c,Ceresium,ceresium unicolor,,50.0,-17.49153,-149.82967,unicolor
700,50d50070-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,750.0,850.0,-17.63119,-149.35156,geminata
701,50d9388e-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,750.0,850.0,-17.63119,-149.35156,geminata
702,50dd5d24-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,750.0,850.0,-17.63119,-149.35156,geminata
703,50e17e04-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,750.0,850.0,-17.63119,-149.35156,bicarinatum
704,50e647ea-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,750.0,850.0,-17.63119,-149.35156,geminata
705,50ea8fee-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,750.0,850.0,-17.63119,-149.35156,geminata
706,50eec622-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,750.0,850.0,-17.63119,-149.35156,geminata
707,50f2e9d2-401f-11e0-90ac-001f29e2923c,Solenopsis,solenopsis geminata,750.0,850.0,-17.63119,-149.35156,geminata
708,50f70e9a-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,750.0,850.0,-17.63119,-149.35156,bicarinatum
709,50fb33e4-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,750.0,850.0,-17.63119,-149.35156,bicarinatum
710,50fe07b8-401f-11e0-90ac-001f29e2923c,Adoretus,adoretus sinicus,,50.0,-17.49153,-149.82967,sinicus
711,5100daba-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium pacificum,750.0,850.0,-17.63119,-149.35156,pacificum
712,511e3bf0-401f-11e0-90ac-001f29e2923c,Pentalonia,pentalonia nigronervosa,,50.0,-17.49028,-149.82639,nigronervosa
713,ee81a7fe-5c57-11de-98cb-001f29e2923c,Carpophilus,carpophilus humeralis,2.0,2.0,-17.4901,-149.9199,humeralis
714,51f6ffbc-401f-11e0-90ac-001f29e2923c,Sitobion,sitobion avenae,995.0,1095.0,-17.63492,-149.36672,avenae
715,51f9db38-401f-11e0-90ac-001f29e2923c,Sitobion,sitobion avenae,995.0,1095.0,-17.63492,-149.36672,avenae
716,51fcb29a-401f-11e0-90ac-001f29e2923c,Sitobion,sitobion avenae,995.0,1095.0,-17.63492,-149.36672,avenae
717,51ff8b00-401f-11e0-90ac-001f29e2923c,Sitobion,sitobion avenae,995.0,1095.0,-17.63492,-149.36672,avenae
718,52053a82-401f-11e0-90ac-001f29e2923c,Sitobion,sitobion avenae,995.0,1095.0,-17.63492,-149.36672,avenae
719,5208224c-401f-11e0-90ac-001f29e2923c,Sitobion,sitobion avenae,995.0,1095.0,-17.63492,-149.36672,avenae
720,52afb908-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
721,52b84f6e-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
722,52bc8034-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
723,52c07a22-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
724,52c32380-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
725,52c5ce3c-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
726,52c8788a-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
727,52d3869e-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
728,52d6554a-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
729,52d92806-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
730,52dc04c2-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
731,52dec022-401f-11e0-90ac-001f29e2923c,Tetramorium,tetramorium bicarinatum,650.0,750.0,-17.63008,-149.34442,bicarinatum
732,5304a0b2-401f-11e0-90ac-001f29e2923c,Cardiocondyla,cardiocondyla minutior,650.0,750.0,-17.63008,-149.34442,minutior
733,5308c1ce-401f-11e0-90ac-001f29e2923c,Cardiocondyla,cardiocondyla minutior,650.0,750.0,-17.63008,-149.34442,minutior
734,530ce7fe-401f-11e0-90ac-001f29e2923c,Cardiocondyla,cardiocondyla minutior,650.0,750.0,-17.63008,-149.34442,minutior
735,531109b0-401f-11e0-90ac-001f29e2923c,Cardiocondyla,cardiocondyla minutior,650.0,750.0,-17.63008,-149.34442,minutior
736,531447d8-401f-11e0-90ac-001f29e2923c,Cardiocondyla,cardiocondyla minutior,650.0,750.0,-17.63008,-149.34442,minutior
737,5319c794-401f-11e0-90ac-001f29e2923c,Cardiocondyla,cardiocondyla minutior,650.0,750.0,-17.63008,-149.34442,minutior
738,53324ba2-401f-11e0-90ac-001f29e2923c,Homalodisca,homalodisca vitripennis,,50.0,-17.49153,-149.82967,vitripennis
739,53505872-401f-11e0-90ac-001f29e2923c,Telostylinus,telostylinus lineolatus,,50.0,-17.49028,-149.82639,lineolatus
740,53b82b78-401f-11e0-90ac-001f29e2923c,Homalodisca,homalodisca vitripennis,,50.0,-17.49028,-149.82639,vitripennis
